,Name,up,down,train_per,train_occ,2018_per,2018_occ,2019_per,2019_occ,2020_per,2020_occ,2021_per,2021_occ,2022_per,2022_occ,test_per,test_occ
16,BBMB,41,66,0.62,107,0.75,16,0.62,16,0.62,13,0.55,11,0.72,18,0.6621621621621622,74
50,BBbN,76,99,0.5700000000000001,175,0.52,21,0.53,30,0.62,39,0.55,20,0.52,21,0.5572519083969466,131
51,BBbn,59,82,0.5800000000000001,141,0.53,19,0.54,24,0.5,28,0.55,22,0.64,22,0.5478260869565217,115
56,BBlN,15,17,0.53,32,0.71,7,0.6,5,0.53,15,1.0,5,0.5,8,0.625,40
58,BBlS,11,14,0.56,25,0.6699999999999999,3,0.75,4,0.6699999999999999,3,0.75,4,0.5,2,0.6875,16
89,BLBn,23,31,0.5700000000000001,54,0.55,11,0.5700000000000001,7,0.56,16,0.5,6,0.55,11,0.5490196078431373,51
100,BLPn,11,13,0.54,24,0.5,8,0.5700000000000001,14,0.5700000000000001,14,0.62,8,0.6,10,0.5740740740740741,54
119,BMBn,72,88,0.55,160,0.5700000000000001,23,0.52,25,0.53,17,0.6699999999999999,15,0.52,27,0.5514018691588785,107
122,BMLB,13,13,0.5,26,0.8,5,0.5,4,0.6699999999999999,6,0.8,5,0.5700000000000001,7,0.6666666666666666,27
150,BMPN,55,72,0.5700000000000001,127,0.55,20,0.5700000000000001,14,0.6,30,0.56,25,0.62,24,0.584070796460177,113
171,BMhP,32,35,0.52,67,0.62,21,0.64,11,0.61,18,0.65,26,0.5800000000000001,19,0.6210526315789474,95
183,BMmL,11,12,0.52,23,0.75,4,0.6699999999999999,3,1.0,3,0.5,4,0.83,6,0.75,20
212,BNBs,22,28,0.56,50,0.78,9,0.7,10,0.69,13,0.83,6,0.5,6,0.7045454545454546,44
214,BNHN,12,12,0.5,24,0.6699999999999999,3,0.5,4,0.5,6,1.0,2,1.0,2,0.6470588235294118,17
233,BNNP,87,86,0.5,173,0.61,33,0.52,54,0.63,46,0.64,36,0.5800000000000001,33,0.5891089108910891,202
240,BNPN,61,77,0.56,138,0.5,36,0.71,35,0.63,41,0.6,50,0.56,36,0.601010101010101,198
252,BNSS,38,50,0.5700000000000001,88,0.54,13,0.63,19,0.5,12,0.7,10,0.5,6,0.5833333333333334,60
260,BNhN,21,22,0.51,43,0.86,7,0.71,7,0.6699999999999999,9,1.0,6,0.71,7,0.7777777777777778,36
267,BNlN,16,22,0.5800000000000001,38,0.62,13,0.6,5,0.5,12,0.78,9,0.6,10,0.6122448979591837,49
269,BNln,12,14,0.54,26,0.6,5,0.71,7,0.62,8,0.6699999999999999,12,0.6699999999999999,9,0.6585365853658537,41
284,BNnb,51,53,0.51,104,0.53,15,0.61,18,0.5700000000000001,30,0.5,22,0.61,28,0.5663716814159292,113
303,BPBM,42,54,0.56,96,0.56,16,0.53,15,0.71,24,0.53,15,0.78,9,0.620253164556962,79
328,BPMP,59,58,0.5,117,0.56,43,0.6799999999999999,28,0.5800000000000001,43,0.62,29,0.61,31,0.603448275862069,174
353,BPSM,36,54,0.6,90,0.5800000000000001,12,0.6799999999999999,19,0.55,11,0.5900000000000001,22,0.65,17,0.6172839506172839,81
382,BPnH,27,35,0.56,62,0.5800000000000001,12,0.62,13,0.62,13,0.6699999999999999,12,0.5,18,0.5882352941176471,68
396,BPsP,35,60,0.63,95,0.54,26,0.53,19,0.56,32,0.56,18,0.53,17,0.5446428571428571,112
399,BSBN,22,33,0.6,55,0.5,6,0.54,13,0.5,10,0.86,7,0.5800000000000001,12,0.5833333333333334,48
412,BSMS,28,31,0.53,59,0.5700000000000001,7,0.88,8,1.0,1,0.5,8,0.5,2,0.6538461538461539,26
424,BSPM,23,39,0.63,62,0.6699999999999999,9,0.61,18,0.62,13,0.5700000000000001,14,0.71,14,0.6323529411764706,68
433,BSSP,20,34,0.63,54,0.62,8,0.5800000000000001,12,0.5800000000000001,12,0.56,18,0.6,10,0.5833333333333334,60
441,BSbS,20,31,0.61,51,0.56,9,0.5,4,0.6699999999999999,6,0.5,8,0.5,6,0.5454545454545454,33
442,BSbn,25,28,0.53,53,0.55,11,0.5,8,0.5,18,0.5,12,0.69,16,0.5538461538461539,65
457,BSnP,30,35,0.54,65,0.65,17,0.53,17,0.5900000000000001,22,0.6699999999999999,24,0.62,34,0.6140350877192983,114
470,BbBP,46,53,0.54,99,0.5700000000000001,28,0.5800000000000001,24,0.56,25,0.62,24,0.5,20,0.5702479338842975,121
488,BbLN,9,14,0.61,23,0.6699999999999999,9,0.5,4,0.6699999999999999,6,0.55,11,0.7,10,0.625,40
493,BbMN,50,54,0.52,104,0.5,20,0.5,20,0.7,20,0.63,19,0.5,24,0.5631067961165048,103
494,BbMP,47,50,0.52,97,0.56,27,0.56,25,0.5900000000000001,27,0.53,30,0.55,33,0.5563380281690141,142
510,BbPL,18,29,0.62,47,0.6,5,0.69,13,0.5,12,0.5,14,0.75,4,0.5833333333333334,48
539,BbnM,37,59,0.61,96,0.6799999999999999,22,0.61,23,0.56,18,0.5700000000000001,23,0.6799999999999999,22,0.6203703703703703,108
561,BjSn,11,15,0.5800000000000001,26,1.0,2,1.0,3,0.5,4,0.5,4,0.5,6,0.631578947368421,19
563,BjbP,9,14,0.61,23,1.0,3,0.5,8,0.56,16,0.5,12,0.56,9,0.5625,48
572,BlHS,10,14,0.5800000000000001,24,1.0,2,0.6699999999999999,6,0.6699999999999999,3,0.6699999999999999,3,0.75,4,0.7222222222222222,18
579,BlNP,21,22,0.51,43,0.8,15,0.55,11,0.53,19,0.5,16,0.53,15,0.5789473684210527,76
597,BlmM,15,18,0.55,33,0.5,8,0.86,7,0.5,4,0.5,4,0.56,9,0.59375,32
619,BmHH,12,13,0.52,25,1.0,1,1.0,1,0.5,4,1.0,1,0.6699999999999999,3,0.7,10
632,BmLm,22,23,0.51,45,0.5700000000000001,7,0.5,8,0.5,6,0.6,5,0.75,4,0.5666666666666667,30
641,BmNB,48,65,0.5800000000000001,113,0.5800000000000001,12,0.5,20,0.89,9,0.62,8,0.54,13,0.5967741935483871,62
648,BmNl,14,16,0.53,30,0.62,8,0.5700000000000001,7,0.64,11,0.5,10,0.6,10,0.5869565217391305,46
659,BmSM,37,43,0.54,80,0.62,13,0.5,16,0.64,14,0.5,2,0.62,8,0.5849056603773585,53
680,Bmml,9,13,0.5900000000000001,22,0.75,4,0.6699999999999999,3,0.5,2,1.0,2,0.5,4,0.6666666666666666,15
710,BnHh,12,19,0.61,31,0.5,6,0.6,5,0.6699999999999999,6,1.0,4,0.62,8,0.6551724137931034,29
712,BnIB,11,11,0.5,22,0.5,2,1.0,3,0.8,5,1.0,2,0.5,2,0.7857142857142857,14
716,BnIS,9,13,0.5900000000000001,22,1.0,1,0.6699999999999999,6,0.6,5,1.0,1,0.6699999999999999,3,0.6875,16
737,BnNP,101,99,0.5,200,0.56,55,0.5700000000000001,61,0.52,73,0.5,64,0.55,56,0.540453074433657,309
738,BnNh,25,29,0.54,54,0.5700000000000001,14,0.54,13,0.6,10,0.5,12,0.5800000000000001,12,0.5573770491803278,61
739,BnNl,23,27,0.54,50,0.5,10,0.6,5,0.5,12,0.53,17,0.6,15,0.5423728813559322,59
759,BnbM,52,61,0.54,113,0.6,25,0.5700000000000001,23,0.56,27,0.52,23,0.5700000000000001,28,0.5634920634920635,126
778,BnnM,53,78,0.6,131,0.54,26,0.5,34,0.5,28,0.64,28,0.6599999999999999,29,0.5655172413793104,145
792,BsBS,14,14,0.5,28,1.0,2,0.5700000000000001,7,1.0,5,1.0,3,0.5,6,0.7391304347826086,23
801,BsMN,16,25,0.61,41,0.62,8,0.5,14,0.5800000000000001,12,0.6699999999999999,3,0.6699999999999999,9,0.5869565217391305,46
803,BsMh,20,24,0.55,44,1.0,6,0.75,8,0.71,7,0.5,2,0.5,4,0.7407407407407407,27
817,BsSN,28,30,0.52,58,0.54,13,0.69,16,0.6,10,0.62,8,0.6,5,0.6153846153846154,52
831,Bsmn,26,37,0.5900000000000001,63,0.62,8,0.5700000000000001,7,0.6,10,0.8,5,0.5700000000000001,7,0.6216216216216216,37
836,BsnP,25,34,0.5800000000000001,59,0.6699999999999999,12,0.71,14,0.73,15,0.83,12,0.6699999999999999,15,0.7205882352941176,68
838,BssB,19,26,0.5800000000000001,45,0.5700000000000001,7,0.5700000000000001,7,1.0,4,0.5,2,0.6699999999999999,3,0.6521739130434783,23
872,DMnM,13,14,0.52,27,0.62,8,1.0,2,1.0,2,0.6,5,1.0,1,0.7222222222222222,18
895,DPSs,10,12,0.55,22,0.6699999999999999,3,0.75,4,0.5,6,0.5,2,1.0,3,0.6666666666666666,18
927,DmNS,10,14,0.5800000000000001,24,0.5700000000000001,7,0.71,7,0.5,4,0.6699999999999999,3,1.0,1,0.6363636363636364,22
948,DsPP,11,13,0.54,24,0.71,7,0.5,6,0.5,2,0.6699999999999999,3,0.5,6,0.5833333333333334,24
959,HBBb,13,18,0.5800000000000001,31,0.6,10,0.6,5,0.5,4,0.75,4,0.7,10,0.6363636363636364,33
978,HBPs,10,13,0.5700000000000001,23,0.5,8,1.0,4,0.6699999999999999,6,1.0,2,1.0,1,0.7142857142857143,21
981,HBSn,9,12,0.5700000000000001,21,0.8,5,1.0,1,0.6699999999999999,3,0.75,4,1.0,3,0.8125,16
982,HBbM,11,12,0.52,23,0.62,8,0.6699999999999999,6,0.6699999999999999,6,0.83,6,0.5,6,0.65625,32
1015,HMMS,14,21,0.6,35,0.5,10,0.78,9,0.6699999999999999,3,0.75,4,1.0,2,0.6785714285714286,28
1020,HMNb,14,19,0.5800000000000001,33,0.75,8,0.5700000000000001,7,0.6,5,0.6699999999999999,3,0.62,8,0.6451612903225806,31
1036,HMbn,20,29,0.5900000000000001,49,0.5700000000000001,7,0.5,4,0.7,10,0.64,11,0.5800000000000001,12,0.6136363636363636,44
1061,HNBP,24,25,0.51,49,0.75,8,0.5700000000000001,7,0.5,4,0.6699999999999999,3,0.5,12,0.5882352941176471,34
1063,HNBn,19,26,0.5800000000000001,45,0.62,8,0.7,10,0.56,9,0.6699999999999999,9,0.7,10,0.6521739130434783,46
1065,HNMM,15,30,0.6699999999999999,45,0.5,2,0.75,8,0.71,7,0.5,6,0.64,11,0.6470588235294118,34
1073,HNNP,24,24,0.5,48,0.53,15,0.5,16,0.78,18,0.5,20,0.6,20,0.5842696629213483,89
1076,HNNn,36,45,0.56,81,0.79,19,0.64,14,0.56,9,0.73,11,0.52,21,0.6486486486486487,74
1085,HNSP,21,24,0.53,45,0.5,10,0.5700000000000001,7,0.6699999999999999,3,0.5,4,0.5,10,0.5294117647058824,34
1088,HNbM,11,19,0.63,30,0.5700000000000001,7,0.62,8,0.62,8,0.89,9,0.8,10,0.7142857142857143,42
1109,HPBM,10,23,0.7,33,0.64,14,0.86,14,0.5,4,0.5,6,0.5700000000000001,7,0.6666666666666666,45
1113,HPHn,9,16,0.64,25,1.0,1,0.5,2,0.5,4,0.75,4,1.0,1,0.6666666666666666,12
1119,HPMh,21,22,0.51,43,0.54,13,0.5,14,0.6,10,0.5,10,0.62,8,0.5454545454545454,55
1138,HPmL,10,15,0.6,25,1.0,1,0.8,5,0.5,6,0.6699999999999999,3,0.5,6,0.6190476190476191,21
1139,HPmM,36,40,0.53,76,0.71,14,0.62,16,0.55,20,0.5800000000000001,12,0.5800000000000001,12,0.6081081081081081,74
1151,HSBS,11,11,0.5,22,0.6699999999999999,3,0.5,2,0.6699999999999999,3,0.5,2,0.5,2,0.5833333333333334,12
1161,HSMh,14,23,0.62,37,0.75,4,0.6,5,0.5,6,0.75,4,0.6,5,0.625,24
1172,HSPS,16,32,0.6699999999999999,48,0.7,10,0.7,10,0.75,12,0.6699999999999999,6,0.5,8,0.6739130434782609,46
1212,HbMh,15,21,0.5800000000000001,36,0.75,8,0.5,2,0.6699999999999999,9,0.5,6,0.5,6,0.6129032258064516,31
1233,HbmS,10,11,0.52,21,0.6699999999999999,3,1.0,3,0.5,2,0.75,4,0.5,4,0.6875,16
1236,HbnB,11,14,0.56,25,0.6,5,0.6,5,0.5,4,0.6699999999999999,9,0.6,5,0.6071428571428571,28
1250,HhPM,8,21,0.72,29,0.75,4,0.7,10,0.5,6,0.6699999999999999,3,0.56,9,0.625,32
1277,HmHB,16,17,0.52,33,1.0,3,0.64,11,0.5,2,0.5,4,0.5,4,0.625,24
1287,HmNM,27,39,0.5900000000000001,66,0.6699999999999999,6,0.5700000000000001,7,0.6699999999999999,12,0.5,6,0.73,11,0.6428571428571429,42
1304,HmmM,18,37,0.6699999999999999,55,0.5900000000000001,17,0.53,15,0.6699999999999999,6,0.5,6,0.5,8,0.5576923076923077,52
1328,HnHS,9,14,0.61,23,0.75,4,0.6699999999999999,3,0.6699999999999999,3,0.8,5,0.5,6,0.6666666666666666,21
1348,HnPn,19,28,0.6,47,0.62,8,0.5,16,0.69,16,0.69,16,0.52,21,0.5974025974025974,77
1361,HnmP,24,31,0.56,55,0.56,16,0.5700000000000001,7,0.6699999999999999,9,0.5700000000000001,7,0.55,11,0.58,50
1362,HnmS,13,17,0.5700000000000001,30,0.8,5,1.0,4,0.6,5,1.0,1,0.5,4,0.7368421052631579,19
1379,HsHH,9,12,0.5700000000000001,21,0.5,2,0.5,4,1.0,1,0.5,2,1.0,1,0.6,10
1389,HsNN,23,27,0.54,50,0.6,5,0.5,6,0.71,7,0.5,4,0.5,4,0.5769230769230769,26
1398,HsPP,31,32,0.51,63,0.5700000000000001,7,0.5,6,0.5900000000000001,17,0.54,13,0.87,15,0.6379310344827587,58
1401,HsSB,20,23,0.53,43,1.0,4,0.8,5,0.6,5,0.8,5,1.0,4,0.8260869565217391,23
1403,HsSM,36,55,0.6,91,0.64,11,0.6,10,0.64,11,0.75,8,0.6699999999999999,9,0.6530612244897959,49
1451,LBMP,14,21,0.6,35,0.62,8,0.5700000000000001,7,0.6699999999999999,12,0.69,13,0.6,5,0.6444444444444445,45
1452,LBMb,15,18,0.55,33,0.5,6,0.6699999999999999,9,0.5,6,0.6,5,0.5,8,0.5588235294117647,34
1477,LBns,17,24,0.5900000000000001,41,0.64,11,0.86,7,0.5,8,0.5,2,0.62,8,0.6388888888888888,36
1479,LMBM,6,19,0.76,25,0.5700000000000001,7,0.75,8,0.6,5,0.5,4,0.78,9,0.6666666666666666,33
1480,LMBN,16,18,0.53,34,0.5,12,0.54,13,0.5700000000000001,14,0.62,13,0.5,10,0.5483870967741935,62
1485,LMMM,14,21,0.6,35,0.5,4,0.75,8,0.8,5,0.6699999999999999,9,0.6699999999999999,12,0.6842105263157895,38
1496,LMPn,15,16,0.52,31,0.86,7,0.5,12,0.5,18,0.5,8,0.5,10,0.5454545454545454,55
1508,LMmb,16,18,0.53,34,0.75,8,0.75,4,0.6,5,0.75,4,0.5,4,0.68,25
1516,LMsS,10,11,0.52,21,0.83,6,0.75,4,0.78,9,1.0,3,0.6699999999999999,3,0.8,25
1521,LNBP,13,18,0.5800000000000001,31,0.54,13,0.62,8,0.52,21,0.6,10,0.6699999999999999,9,0.5737704918032787,61
1534,LNNs,16,18,0.53,34,0.6699999999999999,3,0.8,5,0.5,14,0.83,6,0.88,8,0.6944444444444444,36
1544,LNbb,8,17,0.6799999999999999,25,1.0,1,0.62,8,0.6,5,0.56,9,0.5,10,0.5757575757575758,33
1547,LNmM,21,24,0.53,45,0.5,10,0.71,7,0.62,8,0.6,5,0.6699999999999999,3,0.6060606060606061,33
1553,LNnP,20,29,0.5900000000000001,49,0.6,15,0.6699999999999999,12,0.71,17,0.6699999999999999,24,0.64,25,0.6559139784946236,93
1561,LPBS,10,11,0.52,21,0.5,4,0.5,4,0.56,9,0.6699999999999999,3,0.83,6,0.6153846153846154,26
1578,LPPm,35,35,0.5,70,0.6,10,0.53,17,0.52,25,0.5,18,0.53,30,0.53,100
1600,LPsm,11,14,0.56,25,0.5,6,0.5,4,0.5,8,0.5700000000000001,7,0.64,11,0.5555555555555556,36
1612,LSSS,17,22,0.56,39,0.71,7,0.86,7,0.5,12,0.5700000000000001,7,0.6699999999999999,6,0.6410256410256411,39
1629,LbMP,10,18,0.64,28,0.75,12,0.5,2,0.5,14,0.53,19,0.54,13,0.5666666666666667,60
1639,LbPb,14,14,0.5,28,0.62,8,0.86,7,0.5,22,0.5800000000000001,12,0.5,16,0.5692307692307692,65
1667,LlPN,9,12,0.5700000000000001,21,0.5,6,0.5,6,0.71,14,0.6,5,0.75,8,0.6410256410256411,39
1687,LmNs,20,23,0.53,43,0.5700000000000001,7,0.6699999999999999,9,0.54,13,0.8,5,0.8,5,0.6410256410256411,39
1714,LnBM,17,25,0.6,42,0.62,8,0.75,4,0.6699999999999999,12,0.5700000000000001,7,0.64,11,0.6428571428571429,42
1732,LnNn,39,40,0.51,79,0.5700000000000001,14,0.61,18,0.6699999999999999,18,0.5,22,0.55,20,0.5760869565217391,92
1756,Lnmn,22,23,0.51,45,0.5,6,0.6,10,0.5,6,0.55,11,0.62,8,0.5609756097560976,41
1772,LsHM,13,14,0.52,27,0.5,4,0.6699999999999999,3,0.5,10,0.8,5,0.71,7,0.6206896551724138,29
1773,LsHS,12,17,0.5900000000000001,29,1.0,2,0.71,7,1.0,2,1.0,6,0.75,4,0.8571428571428571,21
1795,LsnN,14,19,0.5800000000000001,33,0.75,4,0.6699999999999999,6,1.0,2,0.5700000000000001,7,0.5700000000000001,7,0.6538461538461539,26
1796,LsnP,12,14,0.54,26,0.5,10,0.6699999999999999,6,0.5,8,0.5700000000000001,7,0.62,8,0.5641025641025641,39
1800,Lssn,10,15,0.6,25,0.6699999999999999,3,1.0,2,0.62,8,0.5,2,0.5,2,0.6470588235294118,17
1801,MBBB,73,97,0.5700000000000001,170,0.62,29,0.53,34,0.63,27,0.55,22,0.54,24,0.5735294117647058,136
1802,MBBL,10,18,0.64,28,0.6,5,0.6699999999999999,6,0.5,6,0.71,7,1.0,3,0.6666666666666666,27
1803,MBBM,48,65,0.5800000000000001,113,0.6699999999999999,27,0.6699999999999999,30,0.65,17,0.5,18,0.5,12,0.6153846153846154,104
1807,MBBl,21,21,0.5,42,0.5,8,1.0,3,0.54,13,0.6699999999999999,6,0.8,5,0.6285714285714286,35
1809,MBBt,12,12,0.5,24,1.0,1,0.5,2,1.0,2,0.6699999999999999,3,1.0,1,0.7777777777777778,9
1819,MBMS,17,27,0.61,44,0.5,8,0.55,20,0.5,6,0.5,8,0.6,10,0.5384615384615384,52
1824,MBNH,13,15,0.54,28,0.5,2,1.0,2,0.75,4,0.5,2,0.5,4,0.6428571428571429,14
1851,MBbS,35,40,0.53,75,0.56,16,0.77,13,0.56,9,0.5,12,0.86,7,0.631578947368421,57
1879,MBsH,15,29,0.6599999999999999,44,0.5,6,0.5,10,0.5,6,0.5,6,0.6,5,0.5151515151515151,33
1916,MLbB,11,12,0.52,23,0.62,8,0.8,5,0.55,11,0.5,4,0.8,5,0.6363636363636364,33
1931,MLsP,10,16,0.62,26,0.75,4,0.5,4,0.5,10,0.5,6,0.5,8,0.53125,32
1945,MMLn,14,14,0.5,28,0.6699999999999999,3,1.0,1,0.75,4,0.64,14,0.72,18,0.7,40
1949,MMMN,66,75,0.53,141,0.6799999999999999,22,0.61,18,0.65,17,0.62,16,0.5900000000000001,22,0.631578947368421,95
1950,MMMh,34,34,0.5,68,0.5,12,0.75,20,1.0,5,0.5700000000000001,14,0.52,23,0.6216216216216216,74
1952,MMMn,79,92,0.54,171,0.6799999999999999,38,0.55,29,0.55,22,0.5,36,0.55,42,0.5688622754491018,167
1965,MMPM,57,80,0.5800000000000001,137,0.71,21,0.54,28,0.6699999999999999,21,0.71,38,0.5900000000000001,32,0.6428571428571429,140
1968,MMPn,70,79,0.53,149,0.51,45,0.52,27,0.69,29,0.5800000000000001,43,0.52,40,0.5597826086956522,184
1980,MMbM,50,71,0.5900000000000001,121,0.61,18,0.7,23,0.5900000000000001,22,0.56,27,0.62,29,0.6134453781512605,119
1987,MMhL,6,15,0.71,21,0.6,5,1.0,3,0.5,6,0.6699999999999999,9,0.5,4,0.6296296296296297,27
1990,MMhP,43,45,0.51,88,0.5,20,0.56,18,0.74,19,0.5800000000000001,36,0.52,23,0.5775862068965517,116
2015,MMnN,96,128,0.5700000000000001,224,0.51,57,0.54,37,0.5700000000000001,42,0.54,52,0.51,63,0.5298804780876494,251
2038,MNHN,12,16,0.5700000000000001,28,0.75,4,1.0,4,0.83,6,0.5,4,0.5,4,0.7272727272727273,22
2070,MNPM,69,95,0.5800000000000001,164,0.73,30,0.5,18,0.52,31,0.5,38,0.5800000000000001,38,0.567741935483871,155
2081,MNSP,31,49,0.61,80,0.52,21,0.64,22,0.53,19,0.6699999999999999,18,0.53,17,0.5773195876288659,97
2097,MNhh,16,16,0.5,32,0.86,7,1.0,2,0.56,9,0.56,9,0.8,5,0.6875,32
2110,MNmn,79,82,0.51,161,0.64,25,0.5900000000000001,27,0.64,25,0.5700000000000001,23,0.56,27,0.5984251968503937,127
2114,MNnK,9,14,0.61,23,0.6,5,0.75,4,0.5,2,0.6699999999999999,6,0.6699999999999999,3,0.65,20
2115,MNnL,11,23,0.6799999999999999,34,0.83,6,0.75,4,0.78,9,0.64,14,0.64,11,0.7045454545454546,44
2118,MNnP,102,116,0.53,218,0.5800000000000001,40,0.62,53,0.51,53,0.51,65,0.53,66,0.5451263537906137,277
2131,MPBB,58,70,0.55,128,0.53,38,0.52,23,0.65,26,0.5700000000000001,23,0.6,30,0.5714285714285714,140
2163,MPNM,64,86,0.5700000000000001,150,0.6,35,0.62,21,0.53,34,0.5,34,0.54,39,0.5521472392638037,163
2168,MPNs,51,63,0.55,114,0.71,17,0.69,13,0.5800000000000001,19,0.5,20,0.6799999999999999,28,0.6288659793814433,97
2174,MPPS,64,65,0.5,129,0.5800000000000001,33,0.5800000000000001,33,0.53,43,0.5700000000000001,35,0.56,25,0.5621301775147929,169
2176,MPPh,9,20,0.69,29,0.5800000000000001,12,0.8,5,0.75,4,0.5,4,0.6699999999999999,9,0.6470588235294118,34
2201,MPmM,76,103,0.5800000000000001,179,0.52,44,0.5,34,0.54,28,0.55,33,0.5900000000000001,34,0.5375722543352601,173
2223,MSBM,36,41,0.53,77,0.6699999999999999,15,0.5,16,0.55,11,0.77,13,0.5,4,0.6101694915254238,59
2236,MSMM,35,55,0.61,90,0.79,19,0.54,24,0.56,9,0.69,13,0.56,9,0.6351351351351351,74
2254,MSPM,35,50,0.5900000000000001,85,0.5,10,0.6799999999999999,25,0.74,19,0.5900000000000001,17,0.65,23,0.648936170212766,94
2267,MSbB,15,30,0.6699999999999999,45,0.5,2,0.53,17,0.56,9,0.5,14,0.5,12,0.5185185185185185,54
2351,MbbS,28,35,0.56,63,0.78,9,0.5,14,0.86,14,0.55,11,0.6699999999999999,9,0.6666666666666666,57
2353,MblB,10,14,0.5800000000000001,24,0.6699999999999999,3,1.0,5,0.86,7,1.0,6,0.5,10,0.7741935483870968,31
2387,MhMb,37,56,0.6,93,0.61,18,0.61,18,0.64,14,0.65,26,0.6699999999999999,18,0.6382978723404256,94
2474,MlMN,21,21,0.5,42,0.8,5,0.5800000000000001,12,0.62,13,0.71,14,0.55,11,0.6363636363636364,55
2481,MlNb,11,16,0.5900000000000001,27,0.6,5,0.5700000000000001,7,0.56,9,0.53,15,0.53,17,0.5471698113207547,53
2511,Mlsb,12,15,0.56,27,0.5,4,0.6699999999999999,3,0.5,2,0.56,9,0.5700000000000001,7,0.56,25
2539,MmJn,12,20,0.62,32,0.5,4,0.6699999999999999,9,0.71,7,1.0,5,0.5,6,0.6774193548387096,31
2540,MmLM,18,18,0.5,36,0.5,16,0.5,8,0.6699999999999999,3,0.75,4,0.6699999999999999,3,0.5588235294117647,34
2545,MmLn,20,36,0.64,56,0.77,13,0.5,10,0.71,7,0.77,13,0.54,13,0.6607142857142857,56
2602,MmsM,53,70,0.5700000000000001,123,0.6,15,0.5,14,0.69,13,0.62,8,0.62,8,0.603448275862069,58
2608,MnBM,50,50,0.5,100,0.71,17,0.5,20,0.73,11,0.5900000000000001,22,0.6,20,0.6111111111111112,90
2613,MnDM,13,20,0.61,33,0.64,11,0.55,11,1.0,2,0.5,2,0.6699999999999999,3,0.6206896551724138,29
2619,MnHN,57,56,0.5,113,0.74,19,0.53,19,0.5,26,0.5,20,0.55,33,0.5555555555555556,117
2626,MnIN,16,25,0.61,41,0.5,6,0.62,8,0.75,4,1.0,3,0.6,5,0.6538461538461539,26
2629,MnIb,9,14,0.61,23,0.5,2,0.5,4,0.75,4,0.6699999999999999,3,0.75,4,0.6470588235294118,17
2639,MnMM,70,89,0.56,159,0.54,39,0.76,21,0.56,16,0.69,32,0.5700000000000001,44,0.6118421052631579,152
2649,MnNM,98,123,0.56,221,0.62,42,0.5,48,0.54,39,0.5,48,0.56,48,0.5422222222222223,225
2651,MnNS,73,103,0.5900000000000001,176,0.63,35,0.5,30,0.5900000000000001,34,0.55,38,0.5700000000000001,35,0.5697674418604651,172
2683,Mnlb,15,15,0.5,30,0.56,9,0.5700000000000001,7,0.6699999999999999,9,0.62,8,0.73,15,0.6458333333333334,48
2724,MsMB,39,44,0.53,83,0.5,8,0.6,10,0.9,10,0.6699999999999999,9,0.88,8,0.7111111111111111,45
2745,MsPs,41,41,0.5,82,0.5900000000000001,17,0.5700000000000001,14,0.6,20,0.6699999999999999,15,0.6,20,0.6046511627906976,86
2786,NBBL,8,15,0.65,23,0.71,7,0.78,9,0.5,6,0.5,4,0.5,6,0.625,32
2800,NBML,9,15,0.62,24,0.5,4,1.0,3,0.5,6,0.6,5,0.86,7,0.68,25
2801,NBMM,39,57,0.5900000000000001,96,0.5,14,0.71,14,0.5,18,0.5,18,0.7,20,0.5833333333333334,84
2807,NBNB,50,73,0.5900000000000001,123,0.75,20,0.7,23,0.61,23,0.5,16,0.63,19,0.6435643564356436,101
2810,NBNP,77,84,0.52,161,0.56,39,0.5,44,0.65,37,0.51,37,0.53,34,0.5497382198952879,191
2811,NBNS,28,49,0.64,77,0.62,16,0.5,14,0.77,13,0.53,15,0.5,10,0.5882352941176471,68
2832,NBbB,41,54,0.5700000000000001,95,0.52,21,0.5,16,0.69,16,0.5,12,0.5,8,0.547945205479452,73
2834,NBbM,47,62,0.5700000000000001,109,0.5800000000000001,24,0.5900000000000001,17,0.63,19,0.53,17,0.61,28,0.5904761904761905,105
2835,NBbS,23,45,0.6599999999999999,68,0.5,6,0.6699999999999999,9,0.5800000000000001,12,0.6,10,0.6699999999999999,9,0.6086956521739131,46
2902,NHmP,15,19,0.56,34,0.62,8,0.5,8,0.75,4,0.75,4,1.0,3,0.6666666666666666,27
2905,NHnN,16,19,0.54,35,0.62,8,0.8,5,0.6,5,0.6,10,0.56,9,0.6216216216216216,37
2907,NHsM,16,17,0.52,33,0.5,2,0.6,5,0.5,2,0.6699999999999999,3,0.6,5,0.5882352941176471,17
2913,NLBM,13,17,0.5700000000000001,30,0.5,2,0.6699999999999999,3,0.6,5,0.5,6,0.6,5,0.5714285714285714,21
2919,NLMP,20,20,0.5,40,0.8,5,0.81,16,0.5800000000000001,12,0.73,11,0.54,13,0.6842105263157895,57
2938,NLmB,18,18,0.5,36,0.5,6,0.5700000000000001,7,0.5,4,0.6,5,0.6699999999999999,6,0.5714285714285714,28
2953,NMBN,75,82,0.52,157,0.5900000000000001,34,0.65,20,0.5,20,0.64,25,0.6699999999999999,30,0.6124031007751938,129
2957,NMBn,81,91,0.53,172,0.5900000000000001,34,0.78,27,0.5800000000000001,31,0.6,25,0.78,37,0.6688311688311688,154
2961,NMLM,10,16,0.62,26,1.0,3,0.5,8,0.6699999999999999,3,0.62,8,0.56,9,0.6129032258064516,31
2968,NMMh,38,44,0.54,82,0.62,13,0.73,11,0.5700000000000001,14,0.53,17,0.5,14,0.5797101449275363,69
