candlestick_code5,label_increase,label_decrease,occurrence,percentage
BBlmS,1,0,1,1.0
BBlms,1,0,1,1.0
BBlnD,0,1,1,0.0
BBlnH,0,0,0,
BBlnN,0,1,1,0.0
BBlnm,0,1,1,0.0
BBlnn,0,2,2,0.0
BBlns,0,0,0,
BBlsS,0,1,1,0.0
BBlss,0,1,1,0.0
BBmBN,0,2,2,0.0
BBmBP,2,0,2,1.0
BBmBS,0,1,1,0.0
BBmBb,2,2,4,0.5
BBmBn,1,1,2,0.5
BBmDB,1,0,1,1.0
BBmHI,0,1,1,0.0
BBmHM,1,0,1,1.0
BBmHN,0,0,0,
BBmHm,0,0,0,
BBmHn,0,1,1,0.0
BBmJN,0,0,0,
BBmJP,0,1,1,0.0
BBmJS,1,0,1,1.0
BBmLS,0,1,1,0.0
BBmLb,1,0,1,1.0
BBmLj,1,0,1,1.0
BBmLn,1,0,1,1.0
BBmLs,0,1,1,0.0
BBmLt,0,1,1,0.0
BBmML,1,0,1,1.0
BBmMM,0,0,0,
BBmMN,1,0,1,1.0
BBmMP,0,0,0,
BBmMS,0,1,1,0.0
BBmMb,0,1,1,0.0
BBmMm,0,1,1,0.0
BBmMn,2,1,3,0.67
BBmMs,1,2,3,0.33
BBmNH,0,0,0,
BBmNM,2,1,3,0.67
BBmNN,0,2,2,0.0
BBmNP,3,1,4,0.75
BBmNS,1,1,2,0.5
BBmNb,0,1,1,0.0
BBmNm,1,0,1,1.0
BBmNn,3,2,5,0.6
BBmNs,1,0,1,1.0
BBmPB,0,1,1,0.0
BBmPH,2,0,2,1.0
BBmPL,1,0,1,1.0
BBmPM,0,1,1,0.0
BBmPN,1,1,2,0.5
BBmPP,1,0,1,1.0
BBmPS,1,1,2,0.5
BBmPm,1,0,1,1.0
BBmPn,1,1,2,0.5
BBmPs,2,0,2,1.0
BBmSP,1,0,1,1.0
BBmSS,1,0,1,1.0
BBmSb,1,0,1,1.0
BBmSt,1,0,1,1.0
BBmbB,0,2,2,0.0
BBmbH,1,0,1,1.0
BBmbJ,1,0,1,1.0
BBmbM,0,2,2,0.0
BBmbN,0,1,1,0.0
BBmbP,1,1,2,0.5
BBmbb,0,0,0,
BBmbn,0,2,2,0.0
BBmlM,2,0,2,1.0
BBmlP,2,0,2,1.0
BBmmB,0,1,1,0.0
BBmmD,1,0,1,1.0
BBmmH,0,1,1,0.0
BBmmN,0,2,2,0.0
BBmmP,1,1,2,0.5
BBmmb,0,2,2,0.0
BBmmn,1,1,2,0.5
BBmnB,0,2,2,0.0
BBmnH,1,0,1,1.0
BBmnL,1,1,2,0.5
BBmnM,1,1,2,0.5
BBmnb,1,0,1,1.0
BBmnm,0,1,1,0.0
BBmns,0,1,1,0.0
BBmsS,0,0,0,
BBmsb,0,1,1,0.0
BBmsn,1,0,1,1.0
BBmss,0,1,1,0.0
BBnBB,0,2,2,0.0
BBnBM,2,0,2,1.0
BBnBP,3,3,6,0.5
BBnBS,4,0,4,1.0
BBnBj,0,1,1,0.0
BBnBn,2,0,2,1.0
BBnDP,0,0,0,
BBnDm,1,0,1,1.0
BBnHB,1,0,1,1.0
BBnHH,0,1,1,0.0
BBnHM,0,1,1,0.0
BBnHP,2,1,3,0.67
BBnHb,0,1,1,0.0
BBnHm,2,0,2,1.0
BBnHn,0,2,2,0.0
BBnID,0,1,1,0.0
BBnIM,0,0,0,
BBnKL,0,1,1,0.0
BBnKP,1,0,1,1.0
BBnKh,1,0,1,1.0
BBnLM,2,1,3,0.67
BBnLN,0,1,1,0.0
BBnLS,1,0,1,1.0
BBnLb,0,1,1,0.0
BBnLh,1,0,1,1.0
BBnLm,0,1,1,0.0
BBnLn,0,1,1,0.0
BBnMB,0,1,1,0.0
BBnMM,0,2,2,0.0
BBnMN,1,0,1,1.0
BBnMP,1,0,1,1.0
BBnMS,0,3,3,0.0
BBnMb,2,0,2,1.0
